Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	extinction_observed[3]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	speciation_observed[3]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]
353700	-4013.982	-4052.949	38.9665	1.53489e-05	8.42238e-05	8.90874e-07	4.3713e-05	0.000239866	2.53718e-06	0.519755	1.48024	0.7758492	0.59256	1.68759	2.95309e-05	0.000162045	1.71403e-06	9.81831e-05	9.81831e-05	9.81831e-05	0.077463	0.0581113	0.50117	0.216074	0.125348	0.0218343	0.0349258	0.0674169	0.0593774	0.291686	0.56304	0.495897	0.213867	1.78613	1.573378	0.346031	2.88992	0.163306	0.315228	0.277637	0.000115159	0.00688766	0.00534109	0.00185992	0.00786864	0.00648024
353800	-4021.495	-4053.17	31.67586	8.25061e-05	0.0445799	0.00035023	9.90214e-05	0.0535034	0.000420336	0.90902	1.09098	0.1352606	0.912806	1.09552	9.07637e-05	0.0490416	0.000385283	0.0001817494	0.000181749	0.000181749	0.284805	0.317885	0.217518	0.0887123	0.0883619	0.00271818	0.0330532	0.0947711	0.0559181	0.1326	0.380195	0.224327	0.399065	1.60094	1.02983	0.499269	2.00293	0.0828266	0.237483	0.140123	0.000245537	0.0043783	0.00750472	0.00328023	0.00578238	0.00628061
353900	-4019.413	-4054.02	34.60668	2.48719e-06	0.0434509	0.000254828	7.3264e-06	0.127991	0.000750633	0.506887	1.49311	0.8008495	0.582652	1.71629	4.90679e-06	0.085721	0.00050273	0.0003317451	0.000331745	0.000331745	0.454779	0.13636	0.279907	0.0114248	0.046681	0.0708479	0.0324367	0.0851464	0.0566623	0.179699	0.47171	0.313908	0.305811	1.69419	1.269101	0.42486	2.35372	0.106068	0.278428	0.185285	0.000327263	0.00174383	0.00582376	0.000842219	0.00859011	0.00764058
354000	-4025.586	-4056.253	30.66613	5.24751e-05	8.34427e-06	0.0164401	0.00067438	0.000107236	0.211278	0.144389	1.85561	1.892879	0.278949	3.58489	0.000363428	5.779e-05	0.113859	5.099651e-05	5.09965e-05	5.09965e-05	0.102228	0.0375191	0.534914	0.111919	0.144797	0.0686234	0.0355634	0.0746741	0.0663712	0.194726	0.408874	0.363412	0.308859	1.69114	1.260415	0.427356	2.33997	0.115144	0.241774	0.214891	0.000386772	0.00495963	0.00620911	0.00201568	0.00638194	0.00497383
354100	-4018.477	-4049.248	30.77172	1.43573e-05	0.0413774	1.16908e-05	2.89367e-05	0.083395	2.35625e-05	0.663247	1.33675	0.5195427	0.704388	1.41967	2.1647e-05	0.0623862	1.76267e-05	0.0002530645	0.000253064	0.000253064	0.0774025	0.0996149	0.157374	0.282329	0.0680052	0.315274	0.0253055	0.10315	0.0539668	0.0989868	0.403488	0.211101	0.407193	1.59281	1.01111	0.505613	1.9778	0.0621461	0.253319	0.132534	0.000297592	0.00273756	0.00545172	0.00783934	0.009854	0.00493698
354200	-4028.463	-4061.366	32.90273	0.000165098	0.0667563	0.0113131	0.000175188	0.0708364	0.0120045	0.970347	1.02965	0.04397682	0.970774	1.03011	0.000170143	0.0687963	0.0116588	0.0002121413	0.000212141	0.000212141	0.239296	0.144596	0.0918193	0.0215123	0.499284	0.00349192	0.0286328	0.114068	0.053999	0.142541	0.567858	0.268819	0.334548	1.66545	1.189842	0.448191	2.23119	0.0855868	0.340963	0.161409	0.00070724	0.000813471	0.00465982	0.00716799	0.00621494	0.00307103
354300	-4026.395	-4051.504	25.10897	0.00104352	0.0175587	0.0017008	0.00158597	0.0266864	0.00258494	0.793702	1.2063	0.3103114	0.81115	1.23282	0.00131475	0.0221226	0.00214287	6.624092e-05	6.62409e-05	6.62409e-05	0.177783	0.431568	0.0274864	0.303408	0.00754329	0.0522119	0.0319677	0.0806175	0.0510604	0.172851	0.435904	0.276087	0.312156	1.68784	1.251098	0.43005	2.32531	0.102409	0.258261	0.163574	0.000445175	0.00396681	0.00426428	0.00967633	0.0076985	0.00295633
354400	-4016.214	-4055.248	39.0337	3.15621e-06	0.0303689	2.34576e-05	4.40591e-06	0.0423935	3.27456e-05	0.834742	1.16526	0.2472797	0.846379	1.1815	3.78106e-06	0.0363812	2.81016e-05	0.0002774735	0.000277473	0.000277473	0.0314528	0.110918	0.289672	0.0818263	0.343814	0.142317	0.0292444	0.0953682	0.0560516	0.0797461	0.260058	0.152846	0.536641	1.46336	0.7436437	0.605573	1.65133	0.0544952	0.177713	0.104449	0.000317899	0.00302701	0.0071689	0.00285482	0.00628059	0.00775457
354500	-4018.339	-4059.172	40.83331	1.29953e-05	0.0286522	6.58076e-06	2.12278e-05	0.0468032	1.07496e-05	0.759448	1.24055	0.3637715	0.782423	1.27808	1.71115e-05	0.0377277	8.66519e-06	5.894249e-05	5.89425e-05	5.89425e-05	0.0664326	0.46817	0.0787921	0.0742092	0.273283	0.0391133	0.0298176	0.0916398	0.0564617	0.23255	0.714706	0.440349	0.227297	1.7727	1.522637	0.358079	2.79268	0.131184	0.403173	0.248405	0.000777882	0.00159076	0.00339958	0.00167311	0.0088415	0.0065316
354600	-4028.296	-4055.244	26.94855	0.00565049	0.0727687	0.00188171	0.00874712	0.112648	0.00291294	0.78492	1.21508	0.3239355	0.803731	1.2442	0.0071988	0.0927084	0.00239732	0.0001284296	0.00012843	0.00012843	0.029204	0.418064	0.0969684	0.0113501	0.0929627	0.35145	0.032433	0.112178	0.0565351	0.159856	0.552904	0.278651	0.337336	1.66266	1.182447	0.450432	2.22009	0.0961445	0.332541	0.167593	0.00135032	0.00199385	0.00381346	0.00722394	0.0082616	0.00230285
354700	-4026.314	-4056.16	29.84619	0.000233443	0.0858789	0.00250319	0.000334071	0.122898	0.00358221	0.822688	1.17731	0.2656919	0.835933	1.19627	0.000283757	0.104388	0.0030427	0.0001638302	0.00016383	0.00016383	0.0377384	0.21499	0.157064	0.503989	0.0711007	0.0151183	0.0261781	0.131662	0.0566336	0.11791	0.593021	0.255085	0.363363	1.63664	1.115655	0.471188	2.12229	0.072044	0.362341	0.155859	0.00113285	0.00084303	0.00342476	0.00930913	0.00887365	0.00168605
354800	-4022.067	-4053.475	31.40811	0.000168362	0.0265883	0.000134642	0.000187154	0.0295561	0.000149671	0.947141	1.05286	0.07844254	0.948467	1.05433	0.000177758	0.0280722	0.000142156	0.00015206	0.00015206	0.00015206	0.0846457	0.0866789	0.531666	0.0536804	0.0383595	0.204969	0.0358344	0.0932936	0.0555799	0.137244	0.357311	0.212869	0.414082	1.58592	0.9954595	0.510979	1.95703	0.0865394	0.225302	0.134224	0.000995436	0.00737096	0.00395828	0.00204996	0.00731091	0.00685897
354900	-4023.816	-4055.72	31.90396	0.000734566	0.0200244	8.5015e-05	0.000967482	0.0263737	0.000111972	0.863155	1.13684	0.2041672	0.871352	1.14764	0.000851024	0.023199	9.84933e-05	0.0003771554	0.000377155	0.000377155	0.0127503	0.448609	0.235291	0.242066	0.0553834	0.00590091	0.0330112	0.0738133	0.0595973	0.12679	0.283504	0.228903	0.413153	1.58685	0.9975593	0.510256	1.9598	0.0799008	0.178659	0.14425	0.000429275	0.00164641	0.00482438	0.0023337	0.00960155	0.00834538
355000	-4020.612	-4050.357	29.74422	8.83012e-07	0.0667998	6.86549e-05	1.25714e-06	0.0951023	9.77435e-05	0.825187	1.17481	0.2618672	0.838093	1.19319	1.07008e-06	0.080951	8.31992e-05	0.0002544575	0.000254458	0.000254458	0.479709	0.0590287	0.275108	0.119643	0.0399237	0.0265885	0.029198	0.0982729	0.0507716	0.0895912	0.30154	0.155787	0.491594	1.50841	0.8311139	0.570879	1.75168	0.0593946	0.199907	0.103279	0.000150244	0.00478203	0.00704347	0.00361314	0.00766368	0.0105515
355100	-4024.368	-4054.562	30.19379	0.000162759	0.029991	5.02926e-05	0.00031781	0.0585617	9.82035e-05	0.67736	1.32264	0.4960658	0.71563	1.39737	0.000240284	0.0442764	7.42481e-05	0.001164197	0.0011642	0.0011642	0.195931	0.233463	0.313141	0.180416	0.0145093	0.0625393	0.0281698	0.0914405	0.05025	0.0494013	0.160359	0.0881231	0.726297	1.2737	0.4164069	0.755132	1.32427	0.0387855	0.1259	0.0691866	0.00201569	0.00255278	0.00436771	0.0086199	0.00900585	0.00360484
355200	-4022.2	-4050.683	28.48258	1.70975e-05	0.0286859	9.7632e-07	8.69485e-05	0.145881	4.96503e-06	0.328653	1.67135	1.20564	0.44344	2.25509	5.2023e-05	0.0872833	2.97067e-06	0.0005883822	0.000588382	0.000588382	0.307234	0.212462	0.0599926	0.0507723	0.0804668	0.289072	0.0394941	0.0804494	0.0496833	0.14637	0.298157	0.184133	0.424977	1.57502	0.9710972	0.519445	1.92513	0.0929322	0.189303	0.116908	0.000699949	0.00275433	0.00767822	0.0115873	0.00679913	0.00262405
355300	-4034.489	-4051.896	17.40703	0.00526182	0.0138506	1.77736e-07	0.0716293	0.188548	2.41952e-06	0.136864	1.86314	1.935557	0.271033	3.68958	0.0384456	0.101199	1.29863e-06	0.0001629712	0.000162971	0.000162971	0.186388	0.392901	0.0814694	0.122118	0.16453	0.0525938	0.0257088	0.0836414	0.0488935	0.156092	0.507833	0.296859	0.282823	1.71718	1.337021	0.405836	2.46405	0.0909004	0.295737	0.172877	0.0030485	0.000323453	0.00360797	0.0165408	0.0102385	0.000706155
355400	-4018.544	-4050.463	31.91983	6.0872e-06	0.0958035	2.43451e-05	6.11219e-06	0.0961967	2.4445e-05	0.997952	1.00205	0.003036711	0.997954	1.00205	6.09969e-06	0.0960001	2.4395e-05	9.822192e-05	9.82219e-05	9.82219e-05	0.197638	0.219401	0.185761	0.157722	0.110924	0.128554	0.0265059	0.123444	0.0602312	0.151194	0.704143	0.343568	0.298322	1.70168	1.29075	0.418701	2.38834	0.0888499	0.413794	0.2019	0.0010446	0.00122372	0.00563505	0.00297365	0.00842042	0.0108196
355500	-4013.883	-4062.449	48.56593	1.73794e-05	0.0253395	9.90721e-07	1.94133e-05	0.0283048	1.10666e-06	0.944722	1.05528	0.08203897	0.946169	1.05689	1.83964e-05	0.0268222	1.04869e-06	0.0001070868	0.000107087	0.000107087	0.0706237	0.175871	0.238166	0.230045	0.231101	0.0541932	0.0382801	0.0857196	0.0538656	0.14687	0.328883	0.206668	0.413503	1.5865	0.9967681	0.510528	1.95876	0.0925752	0.207301	0.130267	0.00022307	0.00102938	0.00589775	0.00260052	0.0056424	0.00559225
355600	-4023.047	-4048.868	25.82026	0.000374166	0.0721482	0.000258222	0.000476914	0.0919606	0.000329131	0.879273	1.12073	0.1798671	0.885752	1.12898	0.00042554	0.0820544	0.000293677	1.249439e-05	1.24944e-05	1.24944e-05	0.284321	0.166661	0.325947	0.0483586	0.144518	0.0301944	0.0389115	0.120116	0.0547866	0.169661	0.523725	0.238879	0.373122	1.62688	1.091575	0.478904	2.0881	0.104286	0.32192	0.146833	0.000191521	0.00459616	0.00548504	0.00859932	0.00588799	0.00542018
355700	-4024.776	-4051.058	26.28176	0.000188258	0.074767	0.000304239	0.000338724	0.134525	0.000547404	0.714476	1.28552	0.4354201	0.74551	1.34136	0.000263491	0.104646	0.000425822	0.0001876988	0.000187699	0.000187699	0.337848	0.0819177	0.0872751	0.39911	0.0664546	0.0273953	0.0268524	0.119904	0.0554584	0.119763	0.534779	0.247347	0.366297	1.6337	1.108364	0.473511	2.11188	0.0733076	0.327342	0.151403	0.00145272	0.00319188	0.00504278	0.00840667	0.0080927	0.00323787
355800	-4022.497	-4050.987	28.49056	0.00936316	0.0300064	1.76616e-05	0.0136002	0.043585	2.56539e-05	0.815486	1.18451	0.2767303	0.829733	1.20521	0.0114817	0.0367957	2.16578e-05	6.782005e-05	6.78201e-05	6.78201e-05	0.0583802	0.238441	0.549245	0.0309727	0.0731411	0.0498193	0.0357132	0.0902426	0.0539436	0.136575	0.345106	0.206291	0.414576	1.58542	0.9943443	0.511363	1.95556	0.0861439	0.217674	0.130117	0.00160592	0.00104996	0.00494933	0.00723661	0.00986575	0.00399407
355900	-4025.575	-4049.961	24.38601	2.92692e-05	0.0569153	0.000451355	5.34701e-05	0.103975	0.000824553	0.707504	1.2925	0.4466984	0.739861	1.35161	4.13696e-05	0.0804452	0.000637954	0.0003186436	0.000318644	0.000318644	0.109934	0.334323	0.193131	0.0822948	0.025027	0.25529	0.0356573	0.0996402	0.0485431	0.0660383	0.184536	0.0899031	0.701256	1.29874	0.4568493	0.734812	1.36089	0.0508478	0.142088	0.0692231	0.00136859	0.00614859	0.00382177	0.00900921	0.0106862	0.00339086
356000	-4027.199	-4054.192	26.99338	1.82697e-05	0.0112838	4.61981e-05	7.44968e-05	0.0460111	0.000188378	0.393885	1.60611	1.041909	0.495218	2.01931	4.63832e-05	0.0286475	0.000117288	0.000154147	0.000154147	0.000154147	0.51821	0.0235351	0.0854218	0.156026	0.123366	0.0934417	0.0191784	0.072687	0.0528811	0.0750778	0.284549	0.207014	0.406941	1.59306	1.011685	0.505417	1.97856	0.0471281	0.178618	0.129948	0.000166056	0.000409649	0.00395592	0.0107699	0.013419	0.00376691
356100	-4024.276	-4047.098	22.82113	1.76404e-05	0.00976653	0.000334772	2.29177e-05	0.0126883	0.000434922	0.869884	1.13012	0.1940104	0.877342	1.13981	2.02791e-05	0.0112274	0.000384847	0.0005426119	0.000542612	0.000542612	0.583418	0.196407	0.030551	0.0445747	0.0691308	0.0759189	0.0321284	0.0690288	0.048975	0.174832	0.375632	0.266506	0.310479	1.68952	1.255828	0.428681	2.33274	0.10348	0.22233	0.15774	0.000600486	0.0050008	0.00549008	0.0116387	0.0101761	0.00270922
356200	-4024.893	-4059.843	34.94972	6.52858e-05	0.0729555	0.000424112	9.31631e-05	0.104108	0.000605209	0.824061	1.17594	0.2635896	0.837119	1.19457	7.92244e-05	0.0885316	0.000514661	0.0001631707	0.000163171	0.000163171	0.0228895	0.182758	0.20006	0.143366	0.0998856	0.351041	0.0276476	0.128884	0.0564935	0.173272	0.807732	0.354053	0.275211	1.72479	1.360525	0.399453	2.50343	0.10046	0.468308	0.205273	0.00057982	0.00082734	0.0034003	0.00172617	0.009375	0.00693084
356300	-4024.251	-4053.808	29.55737	0.000114157	0.0718422	0.000392297	0.00012986	0.0817244	0.00044626	0.935648	1.06435	0.09553979	0.937592	1.06656	0.000122009	0.0767833	0.000419279	0.0001214541	0.000121454	0.000121454	0.0252288	0.0407008	0.321933	0.317875	0.246127	0.0481361	0.0376859	0.107877	0.05537	0.166228	0.475833	0.244231	0.369625	1.63037	1.100147	0.476143	2.10021	0.101957	0.291855	0.1498	0.00252841	0.00140165	0.00586981	0.000226146	0.00853893	0.00954871
356400	-4026.049	-4052.736	26.68705	0.000397492	0.10793	0.000631623	0.000420639	0.114215	0.000668404	0.971707	1.02829	0.04195797	0.972096	1.0287	0.000409066	0.111073	0.000650013	0.0002293691	0.000229369	0.000229369	0.0464187	0.0218832	0.541219	0.198883	0.0868262	0.104771	0.0298682	0.15166	0.0534904	0.0923934	0.46914	0.165466	0.488594	1.51141	0.8371238	0.56857	1.7588	0.0611308	0.3104	0.109478	5.06301e-05	0.00375467	0.00765252	0.00603801	0.00658728	0.00557865
356500	-4033.764	-4045.981	12.21736	0.000227313	0.0220531	0.00173365	0.00133985	0.129988	0.0102187	0.290094	1.70991	1.315059	0.411892	2.42782	0.000783582	0.0760206	0.00597615	0.0002681335	0.000268134	0.000268134	0.267109	0.300164	0.11966	0.102054	0.152934	0.0580789	0.0398741	0.0755406	0.0457014	0.185461	0.351351	0.212564	0.35391	1.64609	1.139465	0.463681	2.15665	0.112667	0.213446	0.129133	0.000164953	0.00545979	0.00594766	0.013874	0.0096565	0.00135515
356600	-4020.343	-4046.174	25.83086	7.43674e-05	0.0488275	9.43268e-05	0.000125832	0.0826176	0.000159604	0.742933	1.25707	0.3898723	0.768769	1.30078	0.0001001	0.0657225	0.000126965	0.0001664981	0.000166498	0.000166498	0.0446724	0.123771	0.350686	0.104866	0.0228668	0.353138	0.0330486	0.10009	0.0513607	0.144031	0.436206	0.223838	0.373263	1.62674	1.091231	0.479015	2.08762	0.0885396	0.268148	0.137599	0.00108569	0.00319673	0.00556692	0.0115817	0.0068342	0.00372139
356700	-4029.331	-4060.431	31.10046	0.00074697	0.0906447	0.00240839	0.000984557	0.119476	0.00317441	0.862788	1.13721	0.2047227	0.871026	1.14807	0.000865763	0.10506	0.0027914	0.0002275511	0.000227551	0.000227551	0.168147	0.020366	0.181692	0.151705	0.362883	0.115208	0.0346353	0.13856	0.0551333	0.1315	0.526072	0.209325	0.416952	1.58305	0.9889967	0.513211	1.94852	0.0830678	0.332316	0.132229	0.00273257	0.00221442	0.0024796	0.000895195	0.0070823	0.00837105
356800	-4021.343	-4052.629	31.28592	1.28808e-05	0.0340263	6.22868e-07	4.37561e-05	0.115587	2.11588e-06	0.454856	1.54514	0.9065301	0.542566	1.84309	2.83185e-05	0.0748067	1.36937e-06	0.0005463482	0.000546348	0.000546348	0.144473	0.630976	0.0184171	0.104065	0.0839643	0.0181055	0.0332483	0.0931715	0.0535846	0.113733	0.318713	0.183298	0.452416	1.54758	0.9116882	0.540682	1.84952	0.0734906	0.205942	0.118441	0.00340844	0.0019595	0.0029692	0.00959691	0.0113832	0.00246931
356900	-4025.178	-4049.423	24.24448	0.0187332	0.112377	4.4769e-05	0.0309617	0.185733	7.39931e-05	0.753927	1.24607	0.3724716	0.777845	1.2856	0.0248474	0.149055	5.93811e-05	0.0001769565	0.000176957	0.000176957	0.0832396	0.2795	0.148466	0.0580335	0.377446	0.053314	0.0419791	0.15316	0.0514618	0.155741	0.568218	0.190922	0.424631	1.57537	0.971863	0.519176	1.92613	0.0988601	0.360689	0.121192	0.000423045	0.00198992	0.00455025	0.00929325	0.00855694	0.00406353
357000	-4017.971	-4051.471	33.49985	0.000363499	0.052179	1.2655e-06	0.000842797	0.120981	2.93414e-06	0.60267	1.39733	0.6233968	0.656735	1.52268	0.000603148	0.0865798	2.09982e-06	0.0003973586	0.000397359	0.000397359	0.271006	0.317936	0.00164472	0.0426899	0.018198	0.348525	0.0397262	0.102658	0.0491345	0.0871828	0.225293	0.10783	0.626059	1.37394	0.5826588	0.675031	1.48141	0.0634545	0.163975	0.0784823	0.000410363	0.00428768	0.00597677	0.00932074	0.005944	0.002909
357100	-4019.328	-4049.056	29.72823	8.70445e-05	0.0169768	1.54958e-06	0.000250154	0.048789	4.45326e-06	0.516281	1.48372	0.7825587	0.589885	1.69525	0.000168599	0.0328829	3.00142e-06	0.0002797911	0.000279791	0.000279791	0.302467	0.0080846	0.157238	0.0916252	0.388328	0.0522578	0.0310812	0.0856409	0.050179	0.112545	0.310107	0.181699	0.432806	1.56719	0.9538716	0.525515	1.9029	0.0718132	0.197874	0.115939	0.000956931	0.00178713	0.00524574	0.0109775	0.00970337	0.00340895
357200	-4026.081	-4060.905	34.82411	0.00259527	0.0598174	3.02013e-05	0.00307856	0.0709565	3.58253e-05	0.914822	1.08518	0.1265921	0.918159	1.08914	0.00283692	0.0653869	3.30133e-05	6.281656e-05	6.28166e-05	6.28166e-05	0.0993881	0.0283737	0.360255	0.0719229	0.198372	0.241688	0.0271359	0.100672	0.0620108	0.130896	0.485612	0.299123	0.343423	1.65658	1.16647	0.455312	2.1963	0.0790159	0.293142	0.180567	0.000352419	0.00205054	0.00198465	0.00103417	0.00765402	0.0106304
357300	-4026.751	-4054.256	27.50479	0.00992543	0.0972036	5.1687e-05	0.0135905	0.133097	7.07731e-05	0.844144	1.15586	0.2329709	0.854587	1.17016	0.011758	0.11515	6.123e-05	0.0001023395	0.00010234	0.00010234	0.108637	0.400692	0.306274	0.137916	0.0220581	0.0244225	0.0450464	0.122726	0.0582049	0.163171	0.444548	0.210834	0.432687	1.56731	0.9541307	0.525423	1.90323	0.104108	0.283637	0.13452	0.000695144	0.00457472	0.00405531	0.00101389	0.00943744	0.00769009
357400	-4019.748	-4054.441	34.693	3.00967e-06	0.0826581	0.00107869	5.18363e-06	0.142364	0.00185786	0.734667	1.26533	0.4030261	0.761978	1.31237	4.09665e-06	0.112511	0.00146828	0.0004118342	0.000411834	0.000411834	0.313404	0.242191	0.191878	0.0401689	0.131929	0.0804306	0.0308955	0.13461	0.0546212	0.0550401	0.239807	0.097307	0.719039	1.28096	0.4280642	0.749218	1.33472	0.0429678	0.187208	0.0759641	6.04584e-05	0.00230205	0.00556894	0.00711609	0.00773433	0.00445042
357500	-4032.07	-4061.067	28.99708	0.000988413	0.112729	0.0103427	0.00128452	0.1465	0.0134411	0.869726	1.13027	0.1942479	0.877202	1.13999	0.00113646	0.129614	0.0118919	0.0002454109	0.000245411	0.000245411	0.047078	0.461987	0.419329	0.017803	0.0254787	0.0283246	0.0405126	0.144345	0.0688008	0.0991676	0.353331	0.168412	0.580077	1.41992	0.6636113	0.639161	1.56455	0.0698401	0.248838	0.118606	0.00205559	0.00387138	0.00173878	0.000419313	0.00714131	0.00954139
357600	-4026.102	-4061.748	35.64597	3.63714e-05	0.0369908	3.5718e-05	7.83436e-05	0.0796778	7.69361e-05	0.634118	1.36588	0.5688158	0.681363	1.46765	5.73575e-05	0.0583343	5.6327e-05	9.644067e-05	9.64407e-05	9.64407e-05	0.0457336	0.0149597	0.117841	0.451133	0.0944634	0.27587	0.0285842	0.0953783	0.0534899	0.075964	0.253473	0.142152	0.546814	1.45319	0.7245512	0.613422	1.6302	0.0522741	0.174425	0.0978209	0.00010138	0.000563979	0.00898727	0.00075805	0.0110136	0.00547818
357700	-4024.818	-4048.616	23.79737	0.000367335	0.0257887	0.00099262	0.000668825	0.0469548	0.00180731	0.709031	1.29097	0.4442239	0.741096	1.34935	0.00051808	0.0363718	0.00139997	0.0001311154	0.000131115	0.000131115	0.107319	0.687354	0.0305772	0.143885	0.0155707	0.0152941	0.0388283	0.0796723	0.0504075	0.145494	0.298541	0.188883	0.421309	1.57869	0.9792477	0.516597	1.93575	0.0921612	0.189107	0.119645	6.52959e-05	0.00609887	0.00765002	0.0105935	0.00547971	0.00146456
357800	-4016.687	-4058.239	41.55131	7.24932e-05	0.0430067	1.99804e-06	7.43441e-05	0.0441048	2.04905e-06	0.987395	1.01261	0.01868926	0.987473	1.01269	7.34186e-05	0.0435558	2.02355e-06	6.132259e-05	6.13226e-05	6.13226e-05	0.0225253	0.181383	0.0287195	0.503679	0.198476	0.0652168	0.0364911	0.0903067	0.0487838	0.18804	0.465354	0.251384	0.325043	1.67496	1.215427	0.440523	2.27003	0.112265	0.27783	0.150084	0.000391408	0.00167538	0.00445695	0.00835786	0.007981	0.000931985
357900	-4025.819	-4056.118	30.29922	0.00678152	0.0865498	1.56478e-05	0.0086682	0.110629	2.00012e-05	0.877882	1.12212	0.1819606	0.884502	1.13058	0.00772486	0.0985893	1.78245e-05	0.0001650401	0.00016504	0.00016504	0.0641587	0.154123	0.155317	0.101419	0.0587389	0.466243	0.0361626	0.128874	0.0511317	0.182964	0.652032	0.2587	0.330062	1.66994	1.201844	0.444577	2.24933	0.109563	0.390453	0.154916	0.00151904	0.00146476	0.00631158	0.00696516	0.00567693	0.00405908
358000	-4026.3	-4056.347	30.04731	7.39117e-05	0.00296752	0.0127006	0.000199913	0.00802639	0.0343519	0.539848	1.46015	0.7376014	0.608046	1.64461	0.000136912	0.00549695	0.0235262	8.084619e-05	8.08462e-05	8.08462e-05	0.0851216	0.316404	0.352239	0.067309	0.101453	0.0774731	0.0325073	0.0655804	0.0641454	0.244217	0.492684	0.481903	0.234944	1.76506	1.494901	0.36484	2.74092	0.138362	0.279132	0.273024	3.24192e-06	0.00287289	0.00684499	0.00237256	0.00813558	0.00437401
358100	-4030.636	-4047.996	17.36028	0.00497278	0.0721857	6.36288e-06	0.00740268	0.107458	9.47204e-06	0.803652	1.19635	0.2949358	0.819606	1.2201	0.00618773	0.0898221	7.91746e-06	2.394748e-05	2.39475e-05	2.39475e-05	0.344438	0.00850562	0.103361	0.0965789	0.362445	0.0846714	0.0405878	0.115701	0.0638911	0.263798	0.751992	0.415256	0.266687	1.73331	1.387505	0.392249	2.5494	0.152193	0.433847	0.239574	0.00084043	0.00792107	0.00515895	0.00145542	0.00909838	0.011411
358200	-4019.402	-4061.149	41.74759	0.000440131	0.00750831	1.24198e-06	0.000667593	0.0113886	1.88384e-06	0.794658	1.20534	0.3088305	0.811961	1.23159	0.000553862	0.00944847	1.56291e-06	0.0002921305	0.00029213	0.00029213	0.0129824	0.277871	0.3476	0.153499	0.165929	0.0421195	0.027442	0.0668361	0.053107	0.232977	0.567427	0.450869	0.210752	1.78925	1.585545	0.343203	2.91373	0.13021	0.317131	0.251988	0.000639626	0.00129034	0.00539774	0.00114121	0.00789088	0.00539589
358300	-4030.854	-4063.473	32.61912	0.00163302	0.0604652	0.000421556	0.00192881	0.0714173	0.000497913	0.916955	1.08304	0.1234062	0.920134	1.0868	0.00178091	0.0659412	0.000459735	0.0001043459	0.000104346	0.000104346	0.0492605	0.289837	0.148184	0.0259029	0.0828336	0.403982	0.0407169	0.106282	0.0556267	0.278475	0.726896	0.380448	0.255125	1.74488	1.42529	0.382379	2.61521	0.159596	0.416589	0.218038	0.000533367	0.00446616	0.00377293	0.00274638	0.00523543	0.00564282
358400	-4027.521	-4051.76	24.23952	1.13364e-06	0.049143	0.000116256	1.05161e-05	0.455871	0.00107844	0.19462	1.80538	1.651229	0.32833	3.04572	5.82489e-06	0.252507	0.000597348	0.0001145587	0.000114559	0.000114559	0.068075	0.0605616	0.172881	0.0408992	0.499318	0.158265	0.034503	0.0986996	0.0551447	0.237111	0.67828	0.378963	0.25406	1.74594	1.428843	0.381464	2.62148	0.135807	0.38849	0.217054	0.000823906	0.00112111	0.00577096	0.00627619	0.00676811	0.00940697
358500	-4030.186	-4058.358	28.17257	0.00412878	0.000600854	0.0016983	0.00972535	0.00141531	0.00400036	0.596036	1.40396	0.6351134	0.651565	1.53477	0.00692706	0.00100808	0.00284933	0.0001729916	0.000172992	0.000172992	0.210168	0.0707508	0.0441182	0.428901	0.204096	0.0419659	0.0376356	0.0617371	0.0591186	0.19778	0.324436	0.310676	0.319738	1.68026	1.22997	0.436223	2.29241	0.117708	0.193087	0.184897	4.6254e-05	0.00201753	0.00882798	0.000995739	0.00952165	0.00564011
358600	-4024.241	-4051.955	27.71377	3.99843e-06	0.0202459	1.53149e-05	1.13885e-05	0.0576656	4.36208e-05	0.519716	1.48028	0.7759244	0.59253	1.68768	7.69349e-06	0.0389558	2.94678e-05	0.0001238166	0.000123817	0.000123817	0.0832091	0.00362918	0.233852	0.422394	0.121638	0.135278	0.0352818	0.0824255	0.0579065	0.173259	0.404768	0.284362	0.338369	1.66163	1.17972	0.451261	2.21601	0.10427	0.243597	0.171134	0.000832916	0.00338715	0.00959811	0.00640591	0.00941787	0.00359593
