Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
90500	-304.6456	-314.317	9.671357	1	0	1	1	0.001798127	0.001798127	3.463375e-05	0.005076722	0.008440903	0.008440903	0.006247298	0.006247298	0.138056	0.471883	0.366931	0.0231302
90600	-301.4036	-312.5043	11.10067	0	0	1	1	0.001147092	0.001571633	5.26622e-05	0.00797086	0.007817449	0.007817449	0.007975051	0.007975051	0.329435	0.158507	0.349112	0.162945
90700	-302.3744	-315.0145	12.6401	0	0	1	1	0.001246276	0.0009312508	0.0005892596	0.003487136	0.006796817	0.006796817	0.01212813	0.01212813	0.604076	0.10759	0.168451	0.119883
90800	-298.0332	-318.6323	20.59913	0	0	1	1	0.001823526	5.066668e-05	0.0004794577	0.005364242	0.006520698	0.006520698	0.003930204	0.003930204	0.0387687	0.25262	0.493151	0.21546
90900	-303.781	-318.7552	14.97422	1	0	1	1	0.0009545512	0.0009545512	0.0001224468	0.005779446	0.006173265	0.006173265	0.003897375	0.003897375	0.289629	0.0716315	0.585218	0.0535221
91000	-300.5688	-317.5635	16.99467	0	0	1	1	0.001988544	0.0001530911	0.0009093006	0.004597621	0.005208457	0.005208457	0.00848648	0.00848648	0.366168	0.0561944	0.416674	0.160964
91100	-298.6462	-316.839	18.1928	0	0	1	1	0.0006554625	3.742243e-05	0.0001608283	0.003956108	0.007872668	0.007872668	0.007605734	0.007605734	0.248528	0.0866306	0.345776	0.319066
91200	-299.464	-316.8084	17.34439	0	0	0	1	0.00332552	0.0007954196	8.987118e-05	0.005934613	0.007162795	0.004822381	0.005100837	0.005100837	0.17029	0.10856	0.132036	0.589115
91300	-297.8697	-315.0095	17.13977	0	0	1	1	0.001888542	0.001266505	7.160008e-05	0.004037432	0.005746885	0.005746885	0.008204732	0.008204732	0.0244753	0.232704	0.699957	0.0428629
91400	-299.0154	-313.4107	14.3953	0	0	1	1	0.0004360117	3.962925e-05	0.0002451133	0.005511576	0.006321801	0.006321801	0.0110788	0.0110788	0.30194	0.0708044	0.55154	0.0757154
91500	-298.4831	-317.9635	19.48038	0	0	1	1	0.001516756	0.0005871735	0.0002218343	0.004885751	0.006573701	0.006573701	0.00536894	0.00536894	0.305858	0.510285	0.113015	0.0708427
91600	-298.2874	-313.3974	15.10996	0	0	1	1	0.002082132	0.0004722729	0.0003326044	0.007187775	0.006398554	0.006398554	0.006530155	0.006530155	0.0296605	0.17386	0.68119	0.11529
91700	-302.8038	-322.8782	20.07449	0	0	1	1	0.0008018022	0.0009952898	0.0009201589	0.006779463	0.005509952	0.005509952	0.003624221	0.003624221	0.17574	0.0387653	0.460538	0.324957
91800	-305.5727	-317.1429	11.57024	1	0	1	1	0.002400839	0.002400839	0.0002055232	0.007234973	0.006334195	0.006334195	0.003749675	0.003749675	0.119118	0.113631	0.459545	0.307705
91900	-299.6361	-314.7038	15.06766	0	0	1	1	0.002185809	0.001197577	8.759168e-06	0.006803091	0.004919705	0.004919705	0.007925806	0.007925806	0.224928	0.288934	0.438961	0.0471768
92000	-304.7945	-315.4242	10.62975	1	0	1	1	0.002755548	0.002755548	0.000433758	0.004636089	0.006840265	0.006840265	0.006087898	0.006087898	0.210853	0.029353	0.511167	0.248626
92100	-301.1331	-312.6946	11.56147	0	0	1	1	0.000995754	0.001779027	0.0002088187	0.007585348	0.006560097	0.006560097	0.008999844	0.008999844	0.332652	0.232903	0.305001	0.129444
92200	-308.2059	-319.78	11.57415	1	0	1	1	0.001718005	0.001718005	0.000177148	0.007477237	0.00719663	0.00719663	0.003352741	0.003352741	0.240646	0.418834	0.0572261	0.283293
92300	-304.3513	-320.0005	15.64919	1	0	1	1	0.001489885	0.001489885	7.764111e-05	0.005118292	0.006261693	0.006261693	0.00338508	0.00338508	0.157987	0.237107	0.302473	0.302434
92400	-297.8799	-311.9626	14.08277	0	0	1	1	0.002601099	0.0002082142	0.0003029407	0.005839306	0.00649794	0.00649794	0.008458705	0.008458705	0.301561	0.106384	0.466587	0.125467
92500	-298.8438	-315.5285	16.68472	0	0	1	1	0.001721435	0.0005081812	0.0005279881	0.005794858	0.007316249	0.007316249	0.00574778	0.00574778	0.019311	0.0193147	0.319841	0.641533
92600	-303.0914	-315.2087	12.11722	1	0	1	1	0.002006395	0.002006395	0.0001427407	0.005696125	0.006094279	0.006094279	0.005503904	0.005503904	0.115093	0.342843	0.507049	0.0350148
92700	-297.6792	-320.6429	22.96366	0	0	1	1	0.001608385	0.0002944776	2.23264e-05	0.004396618	0.005507071	0.005507071	0.004257318	0.004257318	0.235761	0.0515764	0.44526	0.267403
92800	-307.1353	-318.7653	11.63	1	0	1	1	0.001329961	0.001329961	0.000288151	0.002956679	0.006181134	0.006181134	0.009116649	0.009116649	0.381699	0.359737	0.175141	0.0834219
92900	-308.8432	-321.5196	12.67637	1	0	1	1	0.002213118	0.002213118	0.0004706016	0.003677679	0.008397631	0.008397631	0.004191928	0.004191928	0.568427	0.0743256	0.30388	0.0533673
93000	-300.7656	-311.8669	11.10124	0	0	1	1	0.003610083	0.001201159	0.0001243168	0.00451034	0.008017136	0.008017136	0.009071211	0.009071211	0.333331	0.0427419	0.613253	0.0106738
93100	-305.0936	-314.4608	9.367241	1	0	1	1	0.001871914	0.001871914	0.0005156406	0.005978594	0.007535487	0.007535487	0.005963905	0.005963905	0.21582	0.114415	0.439698	0.230066
93200	-309.3212	-310.2373	0.9160678	1	0	1	1	0.00338648	0.00338648	2.46084e-05	0.004447286	0.008035059	0.008035059	0.01341564	0.01341564	0.591801	0.0215942	0.150915	0.235691
93300	-301.5745	-316.8686	15.29402	0	0	1	1	0.001014552	0.001550446	0.0004457971	0.002955995	0.005998368	0.005998368	0.01087622	0.01087622	0.102035	0.0194356	0.735549	0.14298
93400	-303.8098	-315.4776	11.66787	1	0	1	1	0.002853346	0.002853346	1.528256e-05	0.00499236	0.005432634	0.005432634	0.006545596	0.006545596	0.292777	0.0970906	0.570818	0.0393144
93500	-304.0346	-314.5336	10.49896	1	0	1	1	0.001665479	0.001665479	0.0002581358	0.004410611	0.007341469	0.007341469	0.007193063	0.007193063	0.509438	0.0309124	0.41175	0.0478996
93600	-296.9618	-313.6687	16.70686	0	0	1	1	0.00120895	0.0004091023	0.0001940522	0.005827633	0.006369972	0.006369972	0.00758728	0.00758728	0.291424	0.141533	0.408445	0.158598
93700	-299.0487	-313.1317	14.08304	0	0	1	1	0.001375485	0.0006124664	0.000261294	0.00674165	0.007773605	0.007773605	0.007143471	0.007143471	0.0188726	0.232102	0.377784	0.371242
93800	-306.1806	-314.1351	7.954487	1	0	1	1	0.001892422	0.001892422	0.0002274222	0.003365137	0.007949958	0.007949958	0.009674911	0.009674911	0.294544	0.166952	0.536052	0.00245183
93900	-297.9766	-316.9894	19.01274	0	0	1	1	0.001830262	0.0001095004	0.0001010165	0.006422718	0.005700654	0.005700654	0.005401887	0.005401887	0.659731	0.00442679	0.156331	0.179511
94000	-304.3251	-315.8571	11.53201	1	0	1	1	0.001442144	0.001442144	0.0002109602	0.005863242	0.007274419	0.007274419	0.005168111	0.005168111	0.429619	0.0680288	0.262158	0.240194
94100	-308.6057	-316.7219	8.116264	1	0	1	1	0.002254719	0.002254719	0.001100032	0.004636091	0.005555346	0.005555346	0.009421175	0.009421175	0.098191	0.0842638	0.164844	0.652701
94200	-303.8183	-312.7264	8.908111	1	0	1	1	0.002554034	0.002554034	9.386811e-06	0.006371875	0.006584709	0.006584709	0.006749923	0.006749923	0.221034	0.295424	0.281904	0.201637
94300	-304.7653	-311.4136	6.64826	0	0	1	1	0.001941173	0.00159455	0.0007908602	0.00595195	0.00544581	0.00544581	0.01473195	0.01473195	0.0809393	0.258727	0.604624	0.0557098
94400	-304.5235	-314.4206	9.897126	1	0	1	1	0.002037887	0.002037887	0.0004117467	0.004638628	0.007983139	0.007983139	0.006327432	0.006327432	0.0324819	0.0448715	0.918367	0.00427953
94500	-300.7678	-309.1692	8.401387	0	0	1	1	0.002544626	0.00112098	0.0001120418	0.006029258	0.00661555	0.00661555	0.01248974	0.01248974	0.432285	0.154748	0.298944	0.114023
94600	-306.552	-308.9996	2.447647	1	0	1	1	0.002949023	0.002949023	0.0001959955	0.006406534	0.007965462	0.007965462	0.01044309	0.01044309	0.0800679	0.226999	0.518958	0.173975
94700	-307.1406	-315.7659	8.625324	1	0	1	1	0.0007933729	0.0007933729	0.0002433555	0.007226768	0.006029163	0.006029163	0.008226339	0.008226339	0.433839	0.343012	0.103479	0.119671
94800	-304.094	-310.0469	5.952958	1	0	1	1	0.001988908	0.001988908	0.0001733642	0.006133725	0.007811206	0.007811206	0.008765532	0.008765532	0.0180838	0.06145	0.825943	0.0945233
94900	-297.7357	-317.9055	20.16984	0	0	1	1	0.002041398	0.0003285887	0.0002720479	0.004779166	0.006319489	0.006319489	0.004806215	0.004806215	0.171139	0.0824054	0.364439	0.382017
95000	-307.1332	-323.8993	16.76615	1	0	1	1	0.0008110342	0.0008110342	0.0002340346	0.00499143	0.006692673	0.006692673	0.002619635	0.002619635	0.135051	0.449077	0.134006	0.281866
95100	-304.7702	-321.4074	16.63722	1	0	1	0	0.001420953	0.001420953	4.907855e-05	0.003282416	0.008474706	0.008474706	0.003117103	0.005314068	0.0697291	0.251608	0.422567	0.256096
95200	-304.8213	-319.5105	14.68924	1	0	1	1	0.001120364	0.001120364	0.000408047	0.004692025	0.006753421	0.006753421	0.004204227	0.004204227	0.179132	0.299397	0.46262	0.0588504
95300	-302.4754	-314.0723	11.59687	0	0	1	1	0.001712666	0.0007430384	0.000201164	0.009164937	0.005527902	0.005527902	0.008748003	0.008748003	0.100635	0.132561	0.488557	0.278247
95400	-298.0941	-314.8359	16.74182	0	0	1	1	0.001357049	0.002406783	5.976829e-05	0.00439425	0.006305299	0.006305299	0.00704305	0.00704305	0.211091	0.104973	0.674581	0.00935406
95500	-304.2628	-314.7479	10.48517	1	0	1	1	0.002602768	0.002602768	0.0002409339	0.005645619	0.006919083	0.006919083	0.005472502	0.005472502	0.231962	0.340521	0.362822	0.0646956
95600	-302.366	-316.7355	14.36948	0	0	1	1	0.00147819	0.001215459	0.0002664344	0.007860783	0.007105433	0.007105433	0.005729386	0.005729386	0.00903679	0.498065	0.0613919	0.431506
95700	-304.5608	-317.8717	13.31087	0	0	1	1	0.002846549	3.291567e-05	0.0009730253	0.003721356	0.009081113	0.009081113	0.007933115	0.007933115	0.00570708	0.3768	0.321866	0.295627
95800	-307.2191	-320.3139	13.09484	1	0	1	1	0.00172368	0.00172368	0.000834911	0.003271308	0.005714751	0.005714751	0.007037731	0.007037731	0.171329	0.152457	0.633724	0.0424899
95900	-306.7296	-314.4572	7.727558	1	0	1	1	0.0005724784	0.0005724784	5.599191e-05	0.004921064	0.00800092	0.00800092	0.009759268	0.009759268	0.663136	0.118593	0.104658	0.113613
96000	-300.1677	-312.0497	11.88201	0	0	1	1	0.002282167	0.001542166	0.0004794205	0.006275364	0.006235511	0.006235511	0.009031944	0.009031944	0.139047	0.418751	0.40593	0.0362717
96100	-297.6719	-312.0755	14.40355	0	0	1	1	0.002845208	0.0002534433	0.0001641822	0.004986841	0.006990512	0.006990512	0.008385489	0.008385489	0.0229253	0.138223	0.500784	0.338067
96200	-296.6735	-315.509	18.83546	0	0	1	1	0.001541381	0.0001123486	0.000212134	0.003951453	0.006823941	0.006823941	0.007080923	0.007080923	0.0480106	0.132719	0.793509	0.0257614
96300	-303.9139	-313.9155	10.00164	1	0	1	1	0.002759618	0.002759618	8.453292e-05	0.004402152	0.007322314	0.007322314	0.006738164	0.006738164	0.268154	0.113315	0.576956	0.0415758
96400	-309.1081	-324.7399	15.63183	1	0	1	1	0.001817379	0.001817379	0.0001468173	0.006582701	0.004168127	0.004168127	0.003632854	0.003632854	0.578522	0.164218	0.197134	0.060126
96500	-305.4399	-312.1851	6.745171	1	0	1	1	0.001987138	0.001987138	9.96102e-05	0.005856312	0.006529479	0.006529479	0.00970244	0.00970244	0.849977	0.0655227	0.0770914	0.00740878
96600	-305.2871	-316.9832	11.69611	1	0	1	1	0.001319513	0.001319513	0.0002133974	0.003679851	0.007861703	0.007861703	0.006739877	0.006739877	0.4525	0.0510695	0.462942	0.0334886
96700	-297.2122	-315.8845	18.67232	0	0	1	1	0.0004263354	8.144007e-05	3.080177e-05	0.005802529	0.006462648	0.006462648	0.00706212	0.00706212	0.102134	0.402753	0.475138	0.0199744
96800	-303.3577	-310.2793	6.921611	0	0	1	1	0.001939354	0.002271265	9.323137e-05	0.006869862	0.005729852	0.005729852	0.01331197	0.01331197	0.301029	0.423617	0.203817	0.071536
96900	-305.7559	-310.1677	4.411772	1	0	1	1	0.003268833	0.003268833	0.0001660303	0.006507226	0.007196162	0.007196162	0.009091912	0.009091912	0.17918	0.28191	0.399939	0.138972
97000	-306.0273	-313.6252	7.597925	1	0	1	1	0.001118888	0.001118888	0.0001322096	0.007397715	0.006212635	0.006212635	0.008562451	0.008562451	0.593768	0.171657	0.168256	0.0663186
97100	-305.2254	-311.671	6.445578	1	0	1	1	0.001184491	0.001184491	0.0002253759	0.00520299	0.006744581	0.006744581	0.01108141	0.01108141	0.447063	0.121596	0.249285	0.182056
97200	-306.0162	-314.3816	8.365328	1	0	1	1	0.00367396	0.00367396	0.000463786	0.00569795	0.006875707	0.006875707	0.006036591	0.006036591	0.291635	0.123656	0.488841	0.0958686
97300	-295.6345	-322.7719	27.13737	0	0	1	0	0.0009168412	0.00111049	0.0002326961	0.003997406	0.006109007	0.006109007	0.002297256	0.003942386	0.0323458	0.0325101	0.879745	0.0553994
97400	-305.1342	-322.1901	17.05592	1	0	1	1	0.001161572	0.001161572	3.210269e-05	0.005624936	0.005179423	0.005179423	0.003095556	0.003095556	0.190859	0.0755092	0.481483	0.252149
97500	-304.8828	-317.0137	12.13095	1	0	1	1	0.001419069	0.001419069	3.550405e-05	0.004262426	0.007936505	0.007936505	0.005777845	0.005777845	0.112141	0.40075	0.225811	0.261299
97600	-305.1027	-312.6096	7.506872	1	0	1	1	0.00363391	0.00363391	1.609932e-05	0.005882658	0.006046233	0.006046233	0.007925196	0.007925196	0.36869	0.18688	0.303552	0.140878
97700	-308.2146	-326.2683	18.05374	1	0	1	1	0.001765176	0.001765176	5.279772e-05	0.004050238	0.004756892	0.004756892	0.003589636	0.003589636	0.223225	0.362477	0.132296	0.282002
97800	-297.3718	-311.6602	14.28835	0	0	1	1	0.002087239	0.0006588215	9.926082e-05	0.006135372	0.005738011	0.005738011	0.009008438	0.009008438	0.00414091	0.219057	0.710463	0.0663388
97900	-301.3987	-308.8316	7.43293	0	0	1	1	0.002167695	0.00191378	0.0001441817	0.006633059	0.006270272	0.006270272	0.01263619	0.01263619	0.15225	0.34138	0.493671	0.0126979
98000	-306.9554	-312.9147	5.959319	1	0	1	1	0.002021574	0.002021574	0.0003938387	0.006651044	0.004954635	0.004954635	0.01084604	0.01084604	0.173475	0.0167656	0.757789	0.0519712
98100	-304.4762	-315.209	10.73282	1	0	1	1	0.002053474	0.002053474	0.0002561744	0.004663155	0.005742807	0.005742807	0.007947169	0.007947169	0.440259	0.125873	0.270186	0.163682
98200	-298.3158	-315.3941	17.07828	0	0	1	1	0.001302649	0.002072923	0.0002216768	0.005718006	0.006534203	0.006534203	0.005420399	0.005420399	0.339333	0.0102718	0.604985	0.0454099
98300	-299.9674	-312.6162	12.64885	0	0	1	1	0.0009283859	0.001764967	0.0001283017	0.007481424	0.00729849	0.00729849	0.007569589	0.007569589	0.155468	0.117166	0.685641	0.0417244
98400	-305.5119	-317.4639	11.95201	1	0	1	1	0.001853513	0.001853513	0.0003073566	0.005368919	0.008009234	0.008009234	0.00404993	0.00404993	0.329244	0.0690086	0.414237	0.18751
98500	-299.3964	-319.5511	20.15468	1	0	1	0	0.002055209	0.002055209	8.312828e-06	0.005860244	0.005943569	0.005943569	0.0001749485	0.004517977	0.295035	0.214768	0.257255	0.232942
98600	-294.6493	-318.7104	24.06113	0	0	1	0	0.003450751	0.0001825332	4.825025e-05	0.005778181	0.007411517	0.007411517	0.0003950699	0.004049228	0.202033	0.171243	0.315267	0.311457
98700	-300.8058	-313.4428	12.63697	0	0	1	1	0.001178223	0.002794286	0.0001700442	0.004512335	0.005858998	0.005858998	0.01066774	0.01066774	0.0948107	0.345935	0.315245	0.244009
98800	-303.5725	-317.3558	13.78325	1	0	1	1	0.001293071	0.001293071	0.0001136774	0.004464307	0.00705187	0.00705187	0.005053126	0.005053126	0.226731	0.0822613	0.472537	0.218471
98900	-300.5787	-314.1458	13.56717	0	0	1	1	0.001225288	0.002163035	0.0007274638	0.005583813	0.006218412	0.006218412	0.008444325	0.008444325	0.118515	0.307105	0.454624	0.119756
99000	-300.7386	-316.4185	15.67989	0	0	1	1	0.0003420188	0.0003298389	0.0001174044	0.006598166	0.005192359	0.005192359	0.009921729	0.009921729	0.0107614	0.21542	0.669525	0.104294
99100	-302.1283	-322.4821	20.35381	0	0	1	1	0.002336868	0.0003449953	0.001272772	0.004875828	0.005617056	0.005617056	0.003937353	0.003937353	0.14606	0.135609	0.549998	0.168332
99200	-298.2658	-317.2696	19.00374	0	0	1	1	0.002629466	0.0002112767	4.54129e-05	0.00610647	0.007236782	0.007236782	0.003344563	0.003344563	0.217755	0.127908	0.427466	0.22687
99300	-300.6372	-314.2724	13.63519	0	0	1	1	0.00273696	0.0003534578	0.0007617415	0.006283145	0.007265289	0.007265289	0.006901831	0.006901831	0.0745009	0.250766	0.298041	0.376692
99400	-304.2302	-314.7211	10.49091	1	0	1	1	0.001882923	0.001882923	0.000195391	0.005021385	0.007602341	0.007602341	0.006173803	0.006173803	0.0743823	0.299613	0.293641	0.332363
99500	-306.6277	-314.0268	7.399125	1	0	1	1	0.003813362	0.003813362	0.000105724	0.006758829	0.005590213	0.005590213	0.007330868	0.007330868	0.591709	0.0112921	0.246855	0.150144
99600	-310.9409	-314.5326	3.591762	1	0	1	1	0.003031035	0.003031035	0.0002416611	0.003591498	0.005381614	0.005381614	0.0147066	0.0147066	0.167884	0.0315622	0.137837	0.662717
99700	-307.5317	-321.0208	13.48912	1	0	1	1	0.00263784	0.00263784	0.0004410679	0.00671594	0.005654904	0.005654904	0.002785362	0.002785362	0.0651142	0.477837	0.370251	0.0867977
99800	-300.2314	-311.0261	10.79476	0	0	1	1	0.001552072	0.00255733	0.0001780527	0.005342414	0.006321638	0.006321638	0.01085268	0.01085268	0.172609	0.45468	0.357255	0.0154559
99900	-307.5126	-316.3182	8.805584	1	0	1	1	0.003442473	0.003442473	0.0005574143	0.005456675	0.005752907	0.005752907	0.007150761	0.007150761	0.0948716	0.420225	0.137241	0.347662
100000	-305.1564	-314.4242	9.267849	1	0	1	1	0.001991069	0.001991069	0.0003255604	0.004785803	0.005317103	0.005317103	0.009533547	0.009533547	0.0795808	0.00372731	0.437823	0.478869
100100	-298.2403	-314.0708	15.8305	0	0	1	1	0.0007348582	0.0005776321	0.000228229	0.005276234	0.00693945	0.00693945	0.008612453	0.008612453	0.38003	0.000118305	0.287598	0.332254
100200	-296.6025	-314.6545	18.05202	0	0	1	0	0.002226742	0.00139998	0.0001287548	0.004926359	0.008561766	0.008561766	8.518802e-05	0.009279386	0.0501506	0.263561	0.406996	0.279292
100300	-297.2097	-314.5945	17.38483	0	0	1	0	0.001422358	0.0008977526	0.0001470805	0.005817825	0.008401173	0.008401173	0.00124526	0.00926437	0.125426	0.696734	0.176341	0.00149902
100400	-301.985	-314.9145	12.92952	1	0	1	0	0.002208058	0.002208058	0.0001952115	0.004910326	0.005941239	0.005941239	0.002401003	0.009268119	0.210116	0.308376	0.359727	0.121782
100500	-294.5939	-316.1464	21.55254	0	0	1	0	0.001317718	0.0003166303	0.000515411	0.005926762	0.00611113	0.00611113	6.767555e-05	0.009269696	0.0244821	0.209575	0.427749	0.338193
100600	-303.7701	-316.2839	12.51371	1	0	1	1	0.00214523	0.00214523	9.505412e-05	0.00415738	0.006585575	0.006585575	0.006110985	0.006110985	0.189645	0.0666019	0.383368	0.360385
100700	-303.6169	-322.0441	18.42724	0	0	1	1	0.00184359	0.003424055	0.0007897914	0.004292238	0.005460763	0.005460763	0.004271297	0.004271297	0.349233	0.019441	0.50534	0.125986
100800	-308.6871	-318.9559	10.26878	1	0	1	1	0.001217623	0.001217623	9.272228e-05	0.008774935	0.005813952	0.005813952	0.005172259	0.005172259	0.236927	0.554211	0.115092	0.0937693
100900	-303.526	-318.8536	15.32759	1	0	1	0	0.003565553	0.003565553	0.0004301224	0.005279066	0.007377449	0.007377449	0.0002171215	0.005942495	0.764609	0.0819919	0.103796	0.0496028
101000	-306.8252	-317.1746	10.34935	1	0	1	1	0.0005964958	0.0005964958	0.0007021303	0.005813816	0.007221746	0.007221746	0.006666339	0.006666339	0.238244	0.328375	0.235977	0.197404
101100	-307.0738	-317.8885	10.81471	1	0	1	1	0.003248914	0.003248914	5.209195e-07	0.005199272	0.006041621	0.006041621	0.006100326	0.006100326	0.110289	0.709919	0.0152061	0.164586
101200	-299.279	-317.6922	18.41324	0	0	1	1	0.002904493	0.0009849185	0.0001806774	0.006312783	0.005293858	0.005293858	0.004417332	0.004417332	0.021674	0.0881795	0.781844	0.108302
101300	-300.7551	-319.4069	18.65189	0	0	1	1	0.002736204	2.330948e-05	0.0002736103	0.004091776	0.008288051	0.008288051	0.004470916	0.004470916	0.422222	0.0325553	0.335241	0.209982
101400	-299.2143	-311.0746	11.86035	0	0	1	1	0.001742088	0.0001048247	0.0001577586	0.005664415	0.005825782	0.005825782	0.01237078	0.01237078	0.223352	0.451502	0.312809	0.0123377
101500	-300.2569	-315.9377	15.68081	1	0	1	0	0.00248548	0.00248548	0.0001722187	0.00482704	0.00623764	0.00623764	0.0009714818	0.007806841	0.0141173	0.21307	0.467538	0.305275
101600	-302.133	-315.2066	13.07354	1	0	1	0	0.002074003	0.002074003	0.0002000691	0.004165571	0.006980951	0.006980951	0.003527503	0.007849012	0.369209	0.00174706	0.578773	0.0502702
101700	-306.0689	-317.6384	11.56947	1	0	1	1	0.002428076	0.002428076	0.0003447127	0.003686063	0.005930356	0.005930356	0.007536677	0.007536677	0.416685	0.171765	0.234345	0.177206
101800	-304.6925	-320.8447	16.15224	1	0	1	1	0.001583912	0.001583912	1.761413e-05	0.005120868	0.005265932	0.005265932	0.003901198	0.003901198	0.0515969	0.1071	0.288461	0.552842
101900	-306.8137	-316.6318	9.818071	1	0	1	1	0.002548412	0.002548412	0.000298333	0.003052269	0.006050804	0.006050804	0.009518645	0.009518645	0.130915	0.313307	0.456263	0.099515
102000	-298.2173	-315.337	17.1197	0	0	1	1	0.001508408	0.0004187481	1.555432e-05	0.006070323	0.006864831	0.006864831	0.006355509	0.006355509	0.821296	0.019853	0.0652388	0.0936121
102100	-298.2503	-315.3819	17.13164	0	0	1	1	0.001486958	0.00153502	5.094951e-05	0.003889608	0.006170838	0.006170838	0.008089485	0.008089485	0.0993902	0.263857	0.447697	0.189056
102200	-304.7227	-312.9805	8.257813	1	0	1	1	0.00119645	0.00119645	0.0001973632	0.006348449	0.008136268	0.008136268	0.006964159	0.006964159	0.302579	0.0515613	0.645613	0.000246745
102300	-304.6857	-314.0837	9.398001	1	0	1	1	0.002188726	0.002188726	0.0004526155	0.004206749	0.007395755	0.007395755	0.007594602	0.007594602	0.0744094	0.198741	0.680917	0.0459328
102400	-308.3062	-311.6565	3.350263	1	0	1	1	0.001714788	0.001714788	0.0006961525	0.004097803	0.007726312	0.007726312	0.01293005	0.01293005	0.356353	0.157174	0.465688	0.0207854
102500	-306.5774	-318.1237	11.54633	1	0	1	1	0.003088658	0.003088658	0.0001991258	0.003932469	0.005184345	0.005184345	0.007541669	0.007541669	0.0758462	0.325194	0.357684	0.241276
102600	-304.8089	-315.8873	11.0784	1	0	1	1	0.001338855	0.001338855	7.508746e-05	0.005694964	0.007396894	0.007396894	0.005852601	0.005852601	0.387651	0.422136	0.0925719	0.0976404
102700	-300.767	-316.6049	15.83787	0	0	1	1	0.002256215	0.002217317	0.0002962673	0.003912086	0.00653159	0.00653159	0.007148897	0.007148897	0.370343	0.171179	0.218103	0.240376
102800	-301.0672	-318.7592	17.69205	0	0	1	1	0.000824083	0.001712555	0.0006629941	0.003804373	0.006979383	0.006979383	0.006745873	0.006745873	0.146105	0.147542	0.353266	0.353086
102900	-305.1618	-318.982	13.82018	0	0	1	1	0.002556315	0.002407517	0.001128569	0.003359634	0.006952342	0.006952342	0.00773511	0.00773511	0.191831	0.0251289	0.188512	0.594528
103000	-310.5237	-313.4825	2.958778	1	0	1	1	0.005723283	0.005723283	0.0002143967	0.004729664	0.006494498	0.006494498	0.01034808	0.01034808	0.472047	0.142025	0.179287	0.206641
103100	-305.7677	-315.6868	9.919103	1	0	1	1	0.001247389	0.001247389	0.0002406102	0.007492612	0.006902702	0.006902702	0.005496163	0.005496163	0.246738	0.178812	0.292321	0.282129
103200	-305.4931	-313.2472	7.754039	1	0	1	1	0.0012867	0.0012867	0.0001953327	0.004348035	0.00594273	0.00594273	0.0115136	0.0115136	0.187954	0.351847	0.283404	0.176795
103300	-301.3468	-313.8339	12.48703	0	0	1	1	0.001845295	0.004922725	0.0001507183	0.004589741	0.006892069	0.006892069	0.006913141	0.006913141	0.0125385	0.244912	0.492389	0.25016
103400	-300.2834	-318.1353	17.85189	0	0	1	1	0.002372332	0.0009856436	0.0006486611	0.004646736	0.00742842	0.00742842	0.004506694	0.004506694	0.0283441	0.179893	0.570663	0.221099
103500	-305.5804	-322.3566	16.77623	1	0	1	1	0.001520315	0.001520315	0.0001940352	0.004454218	0.005805738	0.005805738	0.003365624	0.003365624	0.388079	0.235058	0.30439	0.0724737
103600	-293.2653	-315.0906	21.82532	0	0	1	0	0.002144477	2.952743e-05	8.776137e-05	0.006032352	0.007346338	0.007346338	0.001078592	0.00656572	0.0366678	0.404536	0.35241	0.206386
103700	-300.7477	-314.9733	14.2256	0	0	1	1	0.003004503	0.000869236	0.0007490216	0.005445045	0.007167391	0.007167391	0.00654721	0.00654721	0.155249	0.187913	0.358923	0.297915
103800	-306.5694	-315.9845	9.415158	1	0	1	1	0.003701269	0.003701269	0.0003249143	0.004137896	0.005385198	0.005385198	0.008274059	0.008274059	0.0373217	0.0317249	0.85074	0.0802136
103900	-303.6244	-313.0193	9.394977	1	0	1	1	0.001686344	0.001686344	0.0002788069	0.004169175	0.00662195	0.00662195	0.009084835	0.009084835	0.0637503	0.136347	0.763808	0.0360946
104000	-309.5224	-311.5799	2.057466	1	0	1	1	0.0008356128	0.0008356128	0.0002681981	0.008014409	0.006835309	0.006835309	0.01235024	0.01235024	0.0591961	0.456544	0.201414	0.282846
104100	-305.5556	-313.509	7.95336	1	0	1	1	0.001002528	0.001002528	0.0002630226	0.005230814	0.007290431	0.007290431	0.009324047	0.009324047	0.242768	0.24581	0.135845	0.375576
104200	-298.7117	-313.824	15.11228	0	0	1	1	0.001745409	0.002003164	0.0001271097	0.006498022	0.005605951	0.005605951	0.007021787	0.007021787	0.0249439	0.21053	0.642449	0.122077
104300	-300.0665	-313.3617	13.2952	0	0	1	1	0.001595766	0.002010548	0.000137088	0.006988145	0.005860158	0.005860158	0.00801017	0.00801017	0.315718	0.364713	0.263852	0.0557163
104400	-306.553	-321.3383	14.78521	1	0	1	1	0.001453799	0.001453799	0.0007181763	0.005833334	0.005670351	0.005670351	0.003417902	0.003417902	0.289927	0.259761	0.445934	0.00437821
